gene_id,Pact19_S118_R1.gtf,Pact20_S119_R1.gtf,Pact21_S120_R1.gtf,Pact29_S121_R1.gtf,Pact30_S122_R1.gtf,Pact31_S123_R1.gtf,Pact39_S124_R1.gtf,Pact40_S125_R1.gtf,Pact41_S126_R1.gtf,Pact49_S127_R1.gtf,Pact50_S128_R1.gtf,Pact51_S129_R1.gtf,Pact59_S130_R1.gtf,Pact60_S131_R1.gtf,Pact66_S132_R1.gtf,Pact67_S133_R1.gtf,Pact68_S134_R1.gtf,Pact69_S135_R1.gtf
Pocillopora_acuta_HIv1_PredGene_g33309.t1,0,2,0,0,0,0,2,2,0,3,2,5,2,0,0,3,2,0
Pocillopora_acuta_HIv1_PredGene_g14739.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17921.t1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g10463.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23188.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_22601_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_19228_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5988.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28985.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,2
Pocillopora_acuta_HIv1_PredGene_g15994.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27059.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1840.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5036.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11908.t1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33514.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_6238_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33254.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26189.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2692.t1,0,0,49,0,58,0,28,31,26,0,0,0,20,0,3,27,0,12
Pocillopora_acuta_HIv1_PredGene_g31375.t1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g17923.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_14339_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15722.t1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,4,0,4
Pocillopora_acuta_HIv1_PredGene_g5741.t1,0,0,0,0,0,0,0,0,3,0,5,0,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26700.t1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17397.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_23167_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_17104_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2820.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28871.t1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13236.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26702.t1,0,12,9,7,10,10,0,8,0,12,0,7,16,13,8,19,23,5
Pocillopora_acuta_HIv1_PredGene_g13402.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11448.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.10715,179,136,105,136,105,121,145,144,150,149,107,99,240,184,101,134,160,133
STRG.10714,122,94,91,98,84,125,100,85,84,128,89,89,126,113,136,118,156,132
STRG.10717,16,0,0,6,8,16,15,12,0,12,0,19,0,0,0,0,0,0
STRG.10716,6,0,13,10,8,10,0,10,5,11,0,0,0,5,0,0,0,0
STRG.10711,40,26,44,37,47,27,20,21,35,30,22,30,56,30,31,30,44,15
STRG.10710,27,12,21,25,22,22,17,28,24,23,22,15,17,12,12,18,14,12
STRG.10713,10,0,0,26,11,18,22,6,11,13,15,11,11,12,0,0,0,10
STRG.10712,19,9,15,16,23,13,5,20,27,27,14,23,17,13,14,11,22,12
Pocillopora_acuta_HIv1_PredGene_g24470.t1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
STRG.10719,10,8,5,7,0,0,7,0,0,11,9,8,0,9,0,9,7,0
STRG.10718,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12235.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.3208,27,24,16,13,30,25,16,29,21,29,31,20,20,22,19,15,16,9
Pocillopora_acuta_HIv1_PredGene_g7616.t1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11548.t1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31615.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31615.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11548.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17395.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13831.t1,0,2,1,0,0,0,0,1,2,3,0,3,2,1,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g9246.t1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g13461.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5694.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24087.t1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1791.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12524.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14850.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28517.t1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19687.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19687.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19108.t1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g13400.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15342.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32681.t1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28515.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27641.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7154.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8033.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
STRG.11448,48,36,23,46,57,61,36,31,39,28,37,35,42,32,29,35,36,28
STRG.11449,363,401,359,344,364,442,315,288,448,338,270,310,564,341,444,448,465,347
STRG.11442,2,1,1,1,1,2,1,1,4,2,1,1,0,0,1,0,0,0
STRG.11443,16,0,7,5,18,3,7,6,7,4,5,4,2,8,8,7,6,4
STRG.11440,7,3,4,0,0,0,2,0,0,0,0,0,0,2,0,0,2,0
STRG.11441,6,0,5,8,5,0,5,4,5,5,0,2,0,0,0,0,2,0
STRG.11446,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11447,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11444,8,7,10,14,18,0,8,13,14,8,21,7,9,11,14,12,6,5
STRG.11445,34,25,41,30,22,52,34,38,34,26,33,26,40,29,36,50,40,27
Pocillopora_acuta_HIv1_PredGene_g22777.t1,0,0,0,0,0,0,2,0,0,0,0,3,4,0,0,0,0,5
Pocillopora_acuta_HIv1_PredGene_g6183.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_627_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g2018.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16313.t1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_8094_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5278.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g22026.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21932.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21932.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7289.t1,0,0,0,0,0,0,0,0,0,8,0,0,9,8,0,0,10,0
Pocillopora_acuta_HIv1_PredGene_g4538.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19761.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.1310,8,10,0,4,0,4,0,2,0,0,5,3,0,4,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3367.t1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0
Pocillopora_acuta_HIv1_PredGene_g23006.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15759.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14800.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g32218.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25610.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4285.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9462,57,34,38,27,33,23,0,35,28,29,33,29,33,26,20,21,29,18
STRG.5122,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
STRG.9460,18,6,6,0,14,9,0,0,0,7,9,6,0,0,0,0,0,0
STRG.9461,8,0,0,0,11,0,0,6,0,0,0,0,0,0,0,9,0,0
STRG.5127,21,11,19,18,18,24,15,16,24,14,5,7,20,13,15,18,7,12
STRG.9467,39,18,30,25,31,19,26,27,14,25,21,16,29,19,14,20,15,0
STRG.5125,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
STRG.5124,45,39,45,71,57,48,70,60,56,82,64,59,71,47,36,47,57,39
Pocillopora_acuta_HIv1_PredGene_g9121.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.9468,4,12,3,5,4,7,3,0,0,0,6,0,7,0,0,11,4,5
STRG.5128,5,0,0,0,0,0,0,3,3,0,0,0,0,0,2,3,2,0
Pocillopora_acuta_HIv1_PredGene_g6151.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g14638.t1,0,39,24,29,25,43,0,16,28,23,25,0,35,34,28,19,43,0
Pocillopora_acuta_HIv1_PredGene_g21758.t1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6045.t1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21136.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g9415.t1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15716.t1,0,1,0,3,1,2,0,0,0,0,3,3,2,0,0,0,1,0
Pocillopora_acuta_HIv1_PredGene_g4912.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17511.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4364.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17511.t3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17496.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4158,11,6,0,14,15,14,6,15,13,14,10,16,11,8,12,4,18,2
Pocillopora_acuta_HIv1_PredGene_g22299.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_8197_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g15896.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32917.t1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g18074.t1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
STRG.4156,27,17,17,11,13,33,30,4,22,16,10,13,16,13,23,16,27,10
Pocillopora_acuta_HIv1_PredGene_g22512.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4151,5,2,8,5,8,8,3,0,3,4,0,5,5,6,4,0,6,5
Pocillopora_acuta_HIv1_PredGene_g21134.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_21813_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5525.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4652,18,11,15,18,12,16,0,25,28,15,13,13,15,17,12,11,19,14
STRG.4653,5,2,5,2,6,1,6,3,3,5,4,2,1,0,1,1,3,2
STRG.4650,26,18,22,12,14,16,14,21,22,22,26,21,24,11,10,8,10,15
STRG.4651,10,0,11,7,0,11,7,9,0,11,9,8,0,6,0,19,9,0
STRG.4656,20,31,23,45,25,46,20,30,31,42,25,32,41,32,19,26,27,11
STRG.4657,18,11,0,18,0,17,0,0,11,0,8,0,5,0,0,12,0,0
STRG.4654,120,28,93,37,114,49,98,85,103,95,50,75,76,73,57,70,67,44
STRG.4655,76,63,54,92,55,82,68,71,44,65,46,44,95,77,22,43,54,44
Pocillopora_acuta_HIv1_PredGene_g12619.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5586.t1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0
STRG.4659,4,0,0,4,0,0,2,0,0,5,0,0,0,5,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g6482.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1848.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_15684_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21276.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5277.t1,0,6,2,3,0,3,0,0,0,0,0,2,3,2,2,5,2,1
STRG.6263,6,0,4,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0
STRG.4388,40,30,43,62,43,40,27,25,30,43,46,21,34,24,33,48,62,27
STRG.4389,1,1,1,1,3,0,1,3,1,1,3,1,1,1,1,1,1,1
Pocillopora_acuta_HIv1_PredGene_g32803.t1,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6480.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4380,6,23,7,20,2,24,3,6,10,24,8,5,14,6,13,24,19,17
STRG.4381,8,4,3,13,10,10,5,8,6,2,6,1,4,6,2,3,8,11
STRG.4382,37,20,39,24,45,17,33,36,37,34,41,26,30,30,27,32,26,11
STRG.4383,38,0,31,0,22,17,34,30,17,21,19,8,16,12,13,16,11,4
STRG.4384,24,14,18,23,17,17,29,21,0,0,20,17,0,21,19,21,27,0
STRG.4385,2699,1479,2172,1737,2550,2200,2569,2219,2531,2100,2074,1852,1909,1761,1682,2176,2192,1623
STRG.4386,19,0,0,14,14,0,0,0,0,13,19,0,0,11,21,19,0,0
STRG.4387,11,13,0,19,10,17,0,10,0,9,13,2,11,16,0,18,18,8
Pocillopora_acuta_HIv1_PredGene_g5304.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16777.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7431.t1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_g1427.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g25555.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28093.t2,0,0,8,0,13,7,12,0,6,5,6,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28093.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16775.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g32928.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.11299,14,4,12,5,11,0,6,8,11,11,7,10,9,4,6,0,0,2
Pocillopora_acuta_HIv1_PredGene_g23184.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21706.t1,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0
STRG.11295,37,29,33,26,36,33,26,37,33,23,20,21,32,31,12,28,28,34
Pocillopora_acuta_HIv1_PredGene_g16467.t1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g3281.t1,0,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_g15563.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12700.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26973.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5425.t2,0,7,7,9,6,10,7,0,15,11,0,7,10,8,6,10,6,6
Pocillopora_acuta_HIv1_PredGene_g5425.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31495.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19506.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24545.t1,0,0,3,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28917.t1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17723.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g28972.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1547.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_29510_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11811.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g33436.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19073.t1,0,8,0,0,0,7,0,0,0,0,0,0,9,14,0,8,0,0
STRG.8359,2,2,3,1,3,2,3,3,2,0,3,3,0,2,3,0,0,3
Pocillopora_acuta_HIv1_PredGene_g15555.t1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0
STRG.7126,10,0,0,0,0,0,0,11,0,0,10,7,0,0,6,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17794.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.8403,25,30,31,29,42,29,33,35,26,31,24,33,32,36,0,30,38,15
STRG.8357,32,17,15,26,24,33,15,27,13,21,16,18,29,14,22,19,19,27
STRG.8401,3,2,3,2,3,2,2,2,2,1,1,4,4,2,5,2,2,1
STRG.8400,15,15,8,17,13,9,13,12,16,8,16,13,15,10,17,8,13,12
STRG.8407,56,73,43,182,22,214,33,22,34,49,31,57,97,57,89,114,154,99
STRG.8406,35,38,50,59,38,49,22,27,36,40,43,24,55,24,39,26,42,21
STRG.8405,12,11,21,7,13,15,8,19,0,12,8,9,11,11,10,10,0,16
STRG.8356,12,6,11,9,0,12,7,0,0,11,0,0,9,0,0,0,0,0
STRG.8409,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.8408,24,0,11,0,0,12,0,13,25,14,20,18,17,15,19,0,16,9
STRG.8354,1,0,0,3,0,0,3,5,1,2,2,2,0,5,6,3,1,0
Pocillopora_acuta_HIv1_PredGene_g2293.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.8352,13,0,9,12,7,9,7,7,5,6,8,7,3,14,3,10,9,0
Pocillopora_acuta_HIv1_PredGene_g17377.t1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12661.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_17770_t,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16553.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g27379.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10380.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8949.t1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17513.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4366.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31528.t1,0,4,0,5,0,0,0,3,3,0,5,0,5,0,5,6,11,0
Pocillopora_acuta_HIv1_PredGene_28940_t,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12369.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22606.t1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g17987.t1,0,0,6,2,0,0,0,2,2,0,0,0,3,4,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21399.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g692.t3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g692.t2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.3372,37,28,25,34,29,41,21,26,33,19,37,26,48,25,36,31,36,21
Pocillopora_acuta_HIv1_PredGene_g960.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g10124.t2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7751.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRG.4316,5,5,6,5,2,4,6,4,3,5,2,0,0,2,0,0,3,4
Pocillopora_acuta_HIv1_PredGene_g21665.t1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
